v1,word,awl,gsl,core_avl,domain_avl,soc,sci,rel,his,med,law,fin,edu,hum,wg,frequency_gsl,complexity_gsl,proximity_gsl,polysemy_gsl,diversity_gsl,frequency_awl,complexity_awl,proximity_awl,polysemy_awl,diversity_awl,frequency_avlds,complexity_avlds,proximity_avlds,polydiv_avlds,missing,ortho_n,phono_n,og_n,old,pld,length,nphon,nsyll,nmorph,log_freq_hal,log_freq_kf,cocazipf,d,zenozipf,subzipf,cd,semd,wordage,freqband,z_sem_prec,wordsmyth_lnapossam,wordnet_lnapossam,word_uk,d_rt_mean,d_accuracy_mean,nmg_accuracy_mean,nmg_rt_mean,z_d_rt,z_d_accuracy,z_nmg_rt,z_nmg_accuracy,blprt,blpzscore,blpaccuracy,bg_mean,closed_class,sfi,lg10cd,lg10wf,word_age,occurtotal,occurnum,freq_pm,aoaknown,aoamean,aoasd,aoa,mrcaoa,frequency,image,dom_pos,bigram,concm,concsd,total_part,percent_known,percent_unknown,gradelevel,meanpctcor,prevalence_uk,prevalence_us,prevalence,prevalence_male,prevalence_female,aca_freq,ratio,disp,range,n_subjects,wffa_missing,_merge,age_band,quantile_aoamean,length2,complex_strata,frequency_strata,polysemy_strata,random_sample,sample_flag,strata,target
117856,docile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2524371,-.010671718,-.71057737,-.97972065,-.28964743,-1.5727054,-1.2420356,-.16562392,-.43859297,.030616025,-.95469838,-.67979944,-.47440743,-.0095490795,0,0,5,0,2.3,1.9,6,4,2,1,5.9699998,.60206002,3.110044,.58719999,3.1685414,2.7499824,12,1.7315282,476,5,-1.2624104,.69314718,1.0986123,docile,725.91669,.72727275,.89285713,702.76001,-.43442678,-.58366853,-.28244072,-.25742498,745.58063,.56984866,.77499998,2829.3999,0,-.07963632,1.39794,1.447158,517,19,18,.52941179,.94736844,12.39,3.8099999,,,,,j,0,2.21,1.2,29,.97000003,.034482758,16,.81,1.9766879,1.7144403,1.7776915,1.8309005,1.9783012,0,,,,,0,Matched (3),Middle School,Middle school,6,1,3,3,.77556843,0,133,0
271232,physic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1774714,1.9118212,-.69577312,-1.9641212,-4.0959978,-2.4029157,.45516998,-.273689,-1.1836962,-3.2054069,-1.8140522,.87451071,-.5265184,-1.0680711,42.857143,0,3,0,3.5,2.8,10,8,4,2,5.8600001,.47712126,2.2442021,.2563,2.4873002,2.4489524,3,.66608536,437,6,.53047502,1.0986123,0,physic,,,,,,,,,589,-.29019335,.97500002,,0,-1.1993415,1.0791812,1.1461281,500,19,18,.25490198,.94736844,11.61,2.3299999,,,,,n,0,2.5899999,1.67,30,.89999998,.1,10,.68000001,1.7354532,1.2716842,1.3663571,1.5101702,1.4101344,0,,,,,42.857143,Matched (3),Middle School,Middle school,6,1,2,2,.89622712,0,122,0
290839,puller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3624899,1.1901635,-.70994461,-1.7302854,-3.2833807,-2.7183664,-.13126098,-.24288575,-1.2288162,-2.9962013,-2.1627877,.30537179,-.5027169,-1.0520604,50,0,2,0,3.2,3.2,8,7,2,2,4.1700001,0,2.354007,.0162,3.018779,2.3028243,6,.94092011,318,4,.53047502,0,.69314718,puller,,,,,,,,,,,,,0,-1.7965152,.77815127,1,668,21,20,.17647059,.95238096,11.15,4.0799999,,,,,,,,,0,,,,,1.0648959,1.3163471,1.2221816,1.3536005,1.3145933,0,,,,,50,Matched (3),Middle School,Elementary,6,1,1,2,.081604287,1,112,0
296234,rambling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0133758,.78852129,-.32005873,-.31918922,-.22008963,-1.2858588,-.48418069,1.049193,.37877619,-.61380416,-.67182541,.063894741,-.013857562,.63335818,0,2,4,2,1.8,1.75,8,7,3,2,7.4000001,.30103001,3.4106686,.565,3.3323982,3.1479223,24,1.7644433,379,4,-.51537478,1.0986123,1.6094379,rambling,712.41937,.91176468,1,631.32141,-.53342652,.35081032,-.93437999,.60587186,652.1842,.058199331,1,5732.8599,0,.073377155,1.80618,1.845098,378,20,20,1.3529412,1,10.75,3.3099999,,,,,j,0,2.72,1.24,25,1,0,10,.70999998,2.2040315,2.2378511,2.2273345,2.306881,2.345531,0,,,,,0,Matched (3),Middle School,Elementary,8,2,3,4,.12608537,0,234,0
66853,brandish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4845512,.91934639,-.55311888,-.9489702,-1.7653277,-3.0111978,-.35665837,.37090519,-.28476503,-2.1713705,-2.3365424,.1313173,-.27138624,-.1277075,7.1428571,1,2,1,2.8499999,2.3499999,8,7,2,1,4.1599998,.30103001,2.3721054,0,2.0893602,1.7799456,1,1.3553609,412,4,-.067153454,1.0986123,1.0986123,brandish,929.17859,.84848487,.96666664,709.06897,1.056453,.030288752,-.22486599,.33729041,689.91302,.3220568,.63157892,4248.71,0,,.47712126,.47712126,317,19,18,.039215688,.94736844,12.39,2.99,,,,,,,,,0,,,13,.69,.9366883,1.1022661,1.0534168,1.1212773,.94633859,0,,,,,7.1428571,Matched (3),Middle School,Middle school,8,2,1,3,.10229889,1,213,0
369950,tress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5815399,-.50372529,.3663708,-1.9880524,-1.0939999,-3.0654478,-1.6325203,2.9859443,-1.2659242,-2.2419009,-2.4127758,-1.0335633,.91179168,-1.0962548,7.1428571,7,10,4,1.7,1.5,5,4,1,1,5.1199999,0,2.1590304,0,2.0893602,2.1479223,1,1.5572438,410,4,1.4269178,.69314718,0,tress,781,.45454547,.86666667,734.30768,-.030403223,-1.9650725,.0054591452,-.46845293,651.66669,.43717724,.23684211,7034,0,,.84509802,.84509802,610,19,18,.11764706,.94736844,11.33,3.4300001,,,,,,,,,0,,,13,.67000002,.57426357,.86843199,.77766436,.49694085,.7658242,0,,,,,7.1428571,Matched (3),Middle School,Middle school,5,0,1,2,.66604054,0,012,0
158966,grammatical,0,1,0,1,0,0,0,0,0,0,0,0,1,0,-2.1341481,2.5071931,-.74831188,-1.4147894,-3.697104,-1.3325613,.95806944,-.34069583,-.88505614,-1.7462293,-.84151804,1.3393426,-.55739105,-.47421494,0,0,0,0,3.9000001,3.4000001,11,9,4,3,7.1999998,.60206002,3.1957924,.60750002,3.5043335,2.1479223,28,.7507062,495,5,-1.2624104,.69314718,.69314718,grammatical,752.78125,.969697,.96428573,683.11108,-.23738132,.64424604,-.46175423,.31810638,,,,4535.7002,0,.28096628,.84509802,.84509802,470,18,17,.11764706,.94444442,10,2.6900001,,,,,j,0,2.3299999,1.35,30,1,0,8,.77999997,2.1753492,2.0813177,2.1039293,1.750686,2.2177918,391,2.6584878,.81131631,8,1,0,Matched (3),Middle School,Elementary,11,4,3,3,.2514877,0,433,0
92868,congregate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3549578,2.213253,-.72105253,-2.0434942,-.91061598,-1.7125386,.69929081,-.32222915,-1.4905348,-.64540392,-1.0597395,1.1079905,-.54760432,-.96920806,0,0,0,0,3.45,3.7,10,9,3,3,5.6100001,.30103001,3.2095392,.58759999,3.0436027,2.581578,10,1.5540929,419,5,-.36596769,.69314718,0,congregate,806.65625,.94117647,.96428573,800.66669,.15777953,.49978539,.61104274,.31810638,,,,5599.3301,0,-.21061949,1.2787536,1.2787536,474,18,17,.35294119,.94444442,10.29,2.9100001,513,,.3802,467,v,0,2.6600001,1.37,30,.97000003,.033333335,6,.74000001,2.2147145,1.9022166,1.9734299,1.989313,1.7743819,0,,,,,0,Matched (3),Middle School,Elementary,10,4,3,1,.90258265,0,431,0
133906,excel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.6863558,.098577768,-.61410183,-1.8959231,-1.6625385,-.91574883,-1.1629666,-.084114484,-1.4905015,-1.068212,-.34087741,-.55229336,-.37267548,-.98594815,0,1,0,0,2.4000001,2.3,5,5,2,1,9.3999996,0,3.6659863,.58579999,3.2033036,2.8826079,14,1.3381195,493,5,-1.2624104,.69314718,0,excel,684.66669,1,.96428573,608.77777,-.73698616,.79773521,-1.1401103,.31810638,560.86841,-.38281187,.94999999,1901.25,0,-.044460826,1.5314789,1.5797836,570,18,18,.72549021,1,11.56,3.3099999,,,,,v,0,2.1500001,1.3200001,27,1,0,10,.75999999,2.5758293,2.4015477,2.4407001,2.1854327,2.5758293,1252,1.4637693,.88640147,9,1,0,Matched (3),Middle School,Middle school,5,0,4,1,.4794381,0,041,0
116392,disposition,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3710729,2.2329612,-.70323992,-.3550446,-.62390286,-.51681662,.70965254,-.30336833,.56123471,-.14079067,.074836291,1.1457295,-.53018743,.70162791,0,0,1,0,2.8,3.05,11,9,4,3,7.1599998,1.1139433,3.7187376,.8348,3.7074084,3.3481474,56,1.6157725,476,6,.2316608,1.7917595,1.3862944,disposition,795.09088,1,.96428573,693.48151,.072950184,.79773521,-.36711511,.31810638,,,,2315.1001,0,.62524611,1.9731278,2.0453229,626,21,21,2.1568627,1,12.24,3.24,,,,,n,0,2.0999999,1.14,29,1,0,12,.57999998,2.5758293,2.1263003,2.2091007,1.9913564,2.5758293,2010,2.3015676,.88705856,8,0,0,Matched (3),Middle School,Middle school,11,4,4,4,.13556445,0,444,0
317759,scalawag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2419133,1.8743969,-.70976979,-1.3331332,-3.5038278,-3.6508062,.34112129,-.28444156,-.91739863,-3.2097852,-2.9798105,.78730887,-.50049567,-.73268074,21.428572,0,1,0,3.75,4.3499999,8,8,3,2,2.6400001,0,1.6361517,.31,2.2654514,2.1479223,1,.86915827,150,4,.53047502,.69314718,1.0986123,scalawag,989.58826,.5,.86206895,1068,1.4995441,-1.7348386,3.0506914,-.50549883,,,,2743.29,0,-1.4177585,.77815127,.84509802,,19,17,.11764706,.89473683,12.12,3.28,,,,,,,,,0,,,8,.72000003,-.056947324,.99352747,.64334542,.73412538,.58467829,0,,,,,21.428572,Matched (3),Middle School,Middle school,8,2,0,2,.28570539,0,202,0
93235,conquering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1670043,1.4963025,-.73473364,-.74842864,-.33675897,-1.4084299,.12302849,-.26994613,.0048119272,-.57740784,-.86095554,.52061659,-.51791799,.17045204,3.5714285,0,1,0,3,2.7,10,7,3,2,6.4699998,.47712126,3.1890903,.4113,3.5736601,3.0431871,36,1.740338,437,4,.53047502,.69314718,1.3862944,conquering,757.22583,.91176468,1,743.88892,-.20478134,.35081032,.09289626,.60587186,,,,6420.6699,0,.18215978,1.7075702,1.7403626,384,18,18,1.0588236,1,10,2.45,,,,,j,0,2.8599999,1.27,29,1,0,,,2.1926398,2.2387464,2.224757,2.5758293,2.0911138,0,,,,,3.5714285,Matched (3),Middle School,Elementary,10,4,3,4,.97805238,0,434,0
135439,extensive,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-.25495556,1.7586755,-.54969263,-.73355711,1.1196598,.6316874,.27401018,.32845554,-.03281882,1.2028631,1.1745931,.80892825,-.31479648,.49452081,0,1,1,1,2.6500001,2.7,9,9,3,3,9.7399998,1.6434526,4.496057,.92580003,4.2866406,3.581578,238,2.0907941,485,6,-1.2624104,1.0986123,1.0986123,extensive,768.625,.94117647,.96428573,676.55554,-.12117103,.49978539,-.52157927,.31810638,,,,3663.1299,0,1.2532966,2.2355285,2.2787535,395,18,18,3.7058823,1,11.83,3.1700001,,,,,j,0,1.79,.94,29,1,0,8,.75999999,2.5758293,2.0663018,2.1747,2.1660457,2.5758293,6924,1.959192,.93608147,8,0,0,Matched (3),Middle School,Middle school,9,3,4,4,.87067378,0,344,0
33977,adopter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7512591,.0088517917,-.6406765,-2.1391494,-4.4534144,-3.3218133,-1.1464674,-.22765344,-1.6107994,-4.4493546,-2.6582019,-.65001017,-.47768107,-1.47236,60.714287,0,1,0,1.9,2.2,6,4,2,2,3.71,0,2.3203983,0,1.7860218,1.6038543,1,.61739606,269,4,1.4269178,.69314718,0,adopter,,,,,,,,,,,,,0,,.30103001,.30103001,428,19,19,.019607844,1,10.16,3.1099999,,,,,n,0,3.3299999,1.27,28,.95999998,.035714287,,,1.7776915,1.5141019,1.5795475,1.6620395,1.458728,0,,,,,60.714287,Matched (3),Middle School,Elementary,7,1,0,1,.29319805,0,101,0
303100,relocation,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.8795139,1.968816,-.55572098,-1.2995088,-1.9051937,-1.0714136,.45212868,-.1197107,-.65148503,-1.4614602,-.46510458,.89179707,-.37933484,-.39831224,3.5714285,1,0,0,2.5,3.45,10,8,4,3,8.9499998,0,3.5437422,.6821,3.0670838,2.9048843,8,1.2661242,485,5,.82928926,.69314718,.69314718,relocation,730.64514,.96875,.92592591,813.71997,-.39974463,.63944936,.73016524,.0090245772,,,,2918.78,0,-.12102965,1.4771212,1.60206,400,20,20,.7647059,1,9.9499998,2.74,,,,,n,0,2.6300001,1.39,27,1,0,8,.77999997,2.5758293,2.3973718,2.4409697,2.3205249,2.3778114,666,1.5714678,.86225033,9,0,3.5714285,Matched (3),Elementary School,Elementary,10,4,4,3,.22579725,0,443,0
371537,trowel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8609452,-.12960839,-.70672363,-1.261515,-2.8126202,-2.2446806,-1.1959319,-.22220646,-.60828519,-2.3651099,-1.6873246,-.66856354,-.48167041,-.55748212,3.5714285,0,1,0,1.95,2.0999999,6,5,1,1,3.6400001,0,2.9033234,.20029999,3.2934802,2.4789157,13,1.0748515,355,4,.38106793,1.0986123,.69314718,trowel,619.40002,.3125,.85714287,752.95831,-1.2157023,-2.6845536,.17566238,-.54519045,674.15625,.43565971,.80000001,2736.6001,0,-.41710758,.90309,1.1760913,389,18,17,.27450982,.94444442,12.18,3.9400001,,,,,n,0,4.1599998,1.4,26,.95999998,.03846154,10,.73000002,2.1619115,1.2391653,1.3709034,1.0039027,1.4893966,0,,,,,3.5714285,Matched (3),Middle School,Middle school,6,1,2,3,.99384052,0,123,0
184409,inhospitable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.642843,3.3066466,-.61058426,-1.4620999,-.90164435,-1.997647,1.613402,-.15719524,-.92594242,-.23494488,-1.3484274,1.9671065,-.40088898,-.38672408,0,1,0,0,3.95,4.25,12,11,5,3,4.8400002,0,3.0612147,.5966,3.0670838,2.645247,12,1.5483325,493,4,-1.2624104,.69314718,.69314718,inhospitable,1054.1923,.8125,.92000002,832.21741,1.9733998,-.15197994,.89897043,-.038722932,,,,3729.1799,0,-.17919445,1.3222193,1.3424227,430,20,20,.41176471,1,11.45,2.6300001,,,,,j,0,1.92,1.23,27,.95999998,.037037037,8,.70499998,1.8234499,1.793156,1.799909,1.6682649,1.9855919,189,1.5075178,.87749797,8,0,0,Matched (3),Middle School,Middle school,12,4,2,2,.703228,0,422,0
145522,footfall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5722511,2.6401052,-.69353116,-2.5414119,-4.4571304,-3.0370154,.99685651,-.32629263,-2.285444,-3.6018207,-2.4402406,1.369208,-.5301038,-1.8564403,46.42857,0,0,0,3.7,5.4499998,9,9,4,3,2.71,0,2.3852005,.2726,2.6914203,1.7799456,4,.59269899,236,4,.53047502,0,0,footfall,,,,,,,,,644.39288,.087340795,.69999999,,0,-.92952633,.47712126,.47712126,384,18,15,.039215688,.83333331,12.4,3.3800001,,,,,,,,,0,,,13,.69999999,1.5037146,.97269636,1.0931396,.95052892,1.0837524,0,,,,,46.42857,Matched (3),Middle School,Middle school,8,2,1,0,.1523135,0,210,0
300635,redeemer,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-2.9411302,2.4078896,-.66695046,-1.5147483,-1.2126429,-2.4052217,.83379978,-.31723812,-.90617007,-2.234453,-1.7066325,1.2392896,-.51921546,-.58639598,50,0,0,0,3.3,3.3,10,9,5,3,5.4000001,0,2.908509,0,2.2654514,2.6038544,1,1.5025378,412,4,.2316608,.69314718,.69314718,redeemer,,,,,,,,,,,,,0,,1.2552725,1.30103,460,19,18,.37254903,.94736844,11.22,5.3099999,,,,,n,0,2.8900001,1.48,29,.93000001,.068965517,8,.73000002,1.5874366,1.7529571,1.6962491,1.5623876,1.7963905,194,1.7829612,.55026829,5,2,50,Matched (3),Middle School,Middle school,8,2,2,2,.57958943,0,222,0
219618,merchantman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3644238,.30654222,-.67455846,-2.30196,-1.6140993,-2.6731596,-.94587839,-.2633498,-1.6513048,-2.8785152,-2.2110541,-.43775529,-.50786221,-1.4794447,46.42857,0,0,0,2.5,2.4000001,6,5,2,1,7.0100002,.90309,1.8860291,0,2.6914203,1.7799456,3,1.4120941,288,4,2.3233604,0,0,merchantman,,,,,,,,,,,,,0,,.47712126,.47712126,551,19,17,.039215688,.89473683,11.12,3.52,,,,,n,0,4.1900001,1.39,28,.95999998,.035714287,16,.36000001,.67465198,.92802453,.85597634,.83453494,.75831759,0,,,,,46.42857,Matched (3),Middle School,Elementary,11,4,1,1,.12337375,0,411,0
36693,airmail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9346526,.66204298,-.7231704,-.85322148,-1.3264856,-2.1758974,-.68846405,-.25459936,-.1858083,-1.453576,-1.6264243,-.19316122,-.49210903,-.0087889247,3.5714285,0,1,0,3,2.8499999,7,5,2,2,6.6199999,.60206002,2.3765144,.50510001,3.0670838,2.5580969,4,1.4619347,272,4,-.067153446,1.6094379,1.0986123,airmail,672.29034,.93939394,1,715.90002,-.8277638,.49075657,-.16252668,.60587186,669.5625,.047447264,.92105263,2107.3301,0,-.25150034,1.1760913,1.2552725,81,18,16,.33333334,.8888889,12,2.8299999,,,,,n,0,3.6600001,1.47,29,1,0,,,2.1878676,1.7494528,1.8375142,1.9022166,1.8234499,0,,,,,3.5714285,Matched (3),Middle School,Middle school,7,1,2,4,.37070158,0,124,0
272372,pigment,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-1.7655313,.67727953,-.56744212,-.29586956,-2.7239945,-.99530882,-.58134055,.35732356,.3443909,-1.8669584,-.49435598,-.014193254,-.28080752,.4269965,0,1,1,1,2.3,2.45,7,7,2,1,6.8299999,.95424253,3.4978189,.57279998,3.7328129,2.5069444,43,1.0588351,357,5,-.067153454,1.3862944,1.6094379,pigment,636.45453,.97058821,1,625.67859,-1.0906113,.64876014,-.98587561,.60587186,600.13513,-.093189016,.94999999,3248.6699,0,.48737207,1.1461281,1.20412,104,18,18,.29411766,1,11.06,1.98,,,,,n,0,4.4000001,.87,25,1,0,8,.70999998,1.9667857,2.3987863,2.2482724,2.3234713,2.5758293,688,1.2021422,.83585012,4,2,0,Matched (3),Middle School,Elementary,7,1,4,4,.20571104,0,144,0
195983,kirtle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0595689,4.0246902,-.61632937,-1.8668163,-.60500914,-3.4825895,2.1379762,-.17596331,-1.3312379,-1.1111624,-2.859679,2.3763666,-.40575635,-.93592995,50,1,0,0,4.75,5.9499998,13,11,5,3,4.1599998,0,1.742607,.31549999,2.2654514,1.6038543,22,1.6604004,412,3,1.4269178,0,.69314718,kirtle,,,,,,,,,736,1.2279344,.025,,0,-1.4101208,.30103001,.30103001,112,20,6,.019607844,.30000001,10,4.6900001,,,,,,,,,0,,,,,-.69674635,-.71668023,-.71082771,-.86843199,-.6406045,0,,,,,50,Matched (3),Middle School,Elementary,6,1,0,2,.61626291,0,102,0
401363,winless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1834428,.62410736,-.42642593,-2.3607397,-2.2279966,-2.9070785,-.62271738,.13304332,-2.1413641,-2.9385712,-2.1848364,-.1198514,-.20187303,-1.4806496,10.714286,2,0,0,1.8,2.95,7,6,2,2,3.6600001,.30103001,2.9161732,0,2.0893602,1.7799456,8,1.2389137,189,3,-1.2624104,0,0,winless,,,.96428573,730.55554,,,-.028782357,.31810638,,,,6495,0,,.47712126,.47712126,34,19,13,.039215688,.68421054,11.62,2.9300001,,,,,,,,,0,,,,,-.023413101,.79040015,.52101749,.76106977,.3112551,0,,,,,10.714286,Matched (3),Middle School,Middle school,7,1,1,0,.61235648,0,110,0
69850,bugaboo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6374133,1.24577,-.75143194,-1.8866237,-4.3729973,-3.1398036,-.17628433,-.28894839,-1.5775967,-4.1847177,-2.5129273,.24767497,-.516994,-1.3904117,7.1428571,0,0,0,3.7,3.8499999,7,6,3,1,4.1900001,0,2.354007,0,2.0893602,2.2059143,1,.64181042,234,3,1.1281035,0,.69314718,bugaboo,847.20001,.60606062,.96551722,821.78571,.4551588,-1.1976259,.80377209,.32802907,,,,1450.83,0,,.90309,.90309,800,19,17,.13725491,.89473683,11.06,3.78,,,,,,,,,0,,,12,.77999997,.14728987,.94038272,.67612165,.58561301,.54415035,0,,,,,7.1428571,Matched (3),Middle School,Elementary,7,1,1,1,.83825761,0,111,0
252201,organizational,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.0304359,4.2587667,-.75563681,-2.2746534,-2.2666161,-.23930296,2.3985484,-.39460409,-1.9353783,-.80555117,.3199994,2.6867323,-.60699785,-1.1277204,3.5714285,0,0,0,4.5,4.9499998,14,12,6,4,8.1899996,.69897002,4.2463384,.86979997,3.8414087,2.581578,74,1.1263287,485,6,-1.2624104,0,0,organisational,914.85297,1,.96428573,681.03705,.95137781,.79773521,-.4806816,.31810638,,,,4476,0,.48131764,1.2787536,1.30103,145,22,22,.35294119,1,11.27,2.6400001,,,,,,0,2.28,1.22,29,1,0,,,1.6823552,2.0854251,1.953843,2.177923,2.1251819,5880,2.981802,.91657901,8,1,3.5714285,Matched (3),Middle School,Middle school,14,4,4,0,.75097412,0,440,0
45880,architect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.75139397,1.798632,-.8172515,-1.9846398,-1.6328638,.11685576,.32492816,-.33238003,-1.3357662,-.61955225,.63590252,.76251662,-.58430409,-.99377614,0,0,0,0,3.75,3.55,9,8,3,1,8.2700005,1.3424227,4.1873984,.73030001,3.9466927,3.8278692,90,1.3372507,493,6,.2316608,.69314718,0,architect,790.74194,.96875,.9285714,620.69232,.041051716,.63944936,-1.0313797,.030340465,,,,3683.6299,0,.80868715,2.230449,2.5250449,182,18,17,6.5490198,.94444442,10.12,2.74,524,,1.2668999,543,n,0,3.74,1.1,27,1,0,6,.77499998,2.5758293,2.3818421,2.4246635,2.2758141,2.5758293,0,,,,,0,Matched (3),Middle School,Elementary,9,3,4,2,.23101109,0,342,0
328539,showcasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1630809,3.347192,-.74663842,-2.624716,-4.2799749,-2.8033638,1.6087799,-.34044403,-2.4601681,-4.6141353,-2.0665259,1.840984,-.55737019,-1.9297518,78.571426,0,0,0,4.5999999,5.6500001,12,9,4,4,5.1300001,0,3.039844,0,1.7860218,2.0017943,1,.65570235,118,3,.53047502,0,0,showcasing,,,,,,,,,,,,,0,,.69897002,.69897002,,18,17,.078431375,.94444442,12.12,3.3299999,,,,,n,0,3.6199999,1.12,30,.97000003,.033333335,,,2.177923,2.2737072,2.2477114,1.9493805,2.0502009,0,,,,,78.571426,Matched (3),Middle School,Middle school,10,4,1,0,.87162691,0,410,0
154236,geometry,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1.2402953,2.1219857,-.7259267,-1.9430194,-1.8623763,-.34755203,.48152065,-.3381989,-1.2228025,-1.5370252,.13927107,.93994898,-.55344588,-1.0332899,0,0,0,0,3.55,4.3000002,8,8,4,3,8.6599998,.95424253,3.7742789,.58050001,3.7278495,3.2805479,40,1.281494,495,6,1.725732,1.0986123,0,geometry,745.4516,.96875,.9285714,807.23077,-.29114264,.63944936,.6709457,.030340465,,,,2256.71,0,.48815048,1.8129133,1.9777236,670,18,18,1.8431373,1,11.22,2.9400001,,,,,n,0,3,1.47,28,1,0,8,.67000002,2.1926398,2.1683037,2.1747,2.1183393,2.3576741,1307,1.8247913,.80780083,6,1,0,Matched (3),Middle School,Middle school,8,2,4,2,.85737914,0,242,0
377489,unconvincing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9699357,3.5010314,-.74999738,-1.7893829,.43471405,-2.4907024,1.7428925,-.34880245,-1.4074233,-.57431793,-1.8188339,2.0502002,-.55464083,-.72283494,7.1428571,0,0,0,4.5500002,5.0500002,12,11,4,3,5.6700001,.30103001,2.7908123,.0876,2.4873002,2.0809755,3,1.9527318,410,3,-1.2624104,0,.69314718,unconvincing,922.35486,.96875,.93103451,736.25928,1.0064025,.63944936,.023269182,.050186757,,,,5709.6401,0,-1.6655861,.77815127,.77815127,341,19,19,.098039217,1,10.74,3,,,,,j,0,1.9299999,1.02,28,1,0,,,2.5758293,2.4046605,2.4404294,2.1804612,2.2440145,0,,,,,7.1428571,Matched (3),Middle School,Elementary,12,4,2,2,.76676691,0,422,0
254281,outdo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5548518,.20936587,-.58844012,-1.6291647,-.47085291,-1.9041688,-1.1373719,-.07802055,-1.2026759,.0069949711,-1.2642319,-.57906187,-.36039606,-.69236952,3.5714285,1,0,0,2.4000001,2.9000001,5,4,2,2,5.3200002,.47712126,2.8680177,.61760002,2.9644215,2.7341881,6,1.6779373,493,5,-.66478193,0,.69314718,outdo,807.08002,.75757575,1,731.68964,.16088776,-.43017936,-.018432761,.60587186,743.625,.72195858,.82499999,1689.25,0,-.27331486,1.4313638,1.4313638,700,18,17,.50980395,.94444442,10.06,2.28,,,,,v,0,1.59,.93000001,29,.93000001,.068965517,4,.69999999,1.5795475,1.5372554,1.5498544,1.6051853,1.4842526,0,,,,,3.5714285,Matched (3),Middle School,Elementary,5,0,2,2,.029363951,1,022,0
225522,miserly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1156602,3.3791547,-.7262156,-2.4290893,-.25774863,-2.6247165,1.6579759,-.17794862,-2.113466,-.63671041,-1.9086355,1.9169512,-.45024672,-1.3396462,50,1,0,0,5.25,5.0500002,13,10,3,2,5.6300001,.30103001,2.6189253,.31549999,2.2654514,1.9048843,1,1.7436935,368,4,-1.2624104,0,0,miserly,,,,,,,,,,,,,0,-1.4101208,.60206002,.60206002,407,18,16,.05882353,.8888889,12.25,3.3399999,,,,,,,,,0,,,,,1.2544903,1.2793776,1.272246,.97411388,1.2813237,0,,,,,50,Matched (3),Middle School,Middle school,7,1,1,0,.052872472,1,110,0
153347,gearshift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1645327,-.41120464,.28027713,-2.3339067,-3.5980222,-2.5190518,-1.5844845,2.2741404,-1.9041513,-3.9958301,-1.9149462,-1.0071828,.78349781,-1.6176902,53.57143,7,17,2,2,1.7,6,3,1,2,5.79,.30103001,2.3631504,.20460001,2.7883303,2.3820057,6,.8545723,111,5,1.4269178,0,0,gearshift,,,,,,,,,,,,,0,-.94500208,1.0791812,1.0791812,,19,19,.21568628,1,10.89,4.23,,,,,n,0,4.6399999,.68000001,29,.97000003,.034482758,4,.75999999,1.7354532,1.8053023,1.7854428,1.733835,1.9078836,0,,,,,53.57143,Matched (3),Middle School,Elementary,9,3,2,0,.53251714,0,320,0
